GeneID,CH323,CH572,CH300,CH269,CH290,CH150,CH704,CH188B,CH274,CH198,CH315,CH235,CH339,CH308,CH172A,CH188A,CH328,CH727,CH295,CH288,CH722,CH172B
ENST00000644043.TSC2.40,0,0,0,1.35E-08,0,0,0,0,0,0,0,0,0,5.41E-07,0,0,0,0,0,0,0,0
ENST00000336578.PBLD.26,0,0,0,1,2,2,1,1,0,0,0,0,4,1,1,0,1,0,0,2,0,0
ENST00000325636.C11orf71.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000349184.IL22RA2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000394609.RTN4.6,0,6.84457,0,0,2.28689,24.5163,4.69078,21.3395,0,21.6387,0,0,0,0,18.2868,33.0616,0,0,0,0,0,0
ENST00000367029.G0S2.41,1,36,18,4,17,4,19,38,8,29,1,8,1,12,38,43,8,5,11,15,25,10
ENST00000409752.PPP3R1.6,0,0,3.86585,3.78369,0,0,14.7988,15.2707,8.781,0,0,0,0,3.73784,6.55636,3.4103,0,0,0,3.90776,7.06854,0
ENST00000303113.DONSON.36,0,0,0,0,7.48705,0,16.205,0,7.69921,0,0,5.49683,5.14995,0,19.6404,0,0,8.08543,0,0,0,0
ENST00000361786.CIPC.9,37,20,22,24,30,19,45,21,25,53,14,1,6,23,136,38,10,98,51,34,124,14
ENST00000473651.UBA5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72563,0,0,0,0,0,0,0
ENST00000682605.LRRC2.20,0.5,3.5,1,0.5,4.5,1.5,0.5,5.5,2,0.5,2.5,0.5,0,3,14,1.5,0.5,5,2.5,1.5,2,3
ENST00000371139.SH2D1A.4,50,25,5,17.5848,53,24,73,135,57,31.7734,18,0,5,17,79,233.754,6,61,54.9583,46,45,11
ENST00000539911.SLC39A12.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENST00000375255.DCAF17.2,39.2367,73.4283,19.3662,59,61.3656,16.8996,114.793,112,51.2488,46.5538,22,2.84145,16,47,133.276,157.893,12.1923,113.824,64.9382,56.0473,103.054,23.6196
ENST00000360358.OR2W3.178,126,203,175,128,77,170,121,94,42,125,99,209,279,208,444,151,252,203,176,107,189,60
ENST00000563236.SLC12A3.23,0.999993,0,2,1.49997,4.49999,0,4,0,0.999993,0.5,0.499991,0,0.499999,0.999983,3,0.999996,1.49999,2.5,0,0,0.5,0
ENST00000158771.DERL2.102,66,83,43,49,71,66,137,180,61,108,22,40,34,72,180,213,43,103,76,103,106,36
ENST00000321110.RTL3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000321358.YBX1.5,3043,4296,4784,2505,3153,3058,3631,5126,2200,4788,1812,4591,6247,4051,12315,6544,3100,3290,4650,3195,3763,2920
ENST00000291539.PDE9A.36,0,0,0,0,9.33664,0,0,0,0,0,0,0,0,0,0,7.50489,0,0,0,16.9996,0,0
ENST00000674377.N4BP2L2.66,21.2058,34.9015,0,4.74246,17.6994,9.68726,68.8553,11.2774,27.9336,18.9189,5.05377,6.02937,0,7.04655,37.8726,44.544,0,6.49268,0,36.3845,11.0336,0
ENST00000396992.CFP.4,130,336.256,211.198,224.899,452.502,96.6239,313.102,240.675,84.2294,384.256,102,23.7368,29,61,719.544,451.631,39.9236,141.76,203.666,129.964,402.658,127.909
ENST00000372425.HYI.5,10.3772,13.7002,0.763721,9.52829,17.9366,6.68069,19.015,32.6816,5.73317,24.2089,11.713,0,0,7.15923,34.0561,41.3762,5,14.8099,17.1049,16.4753,26.791,3.61593
ENST00000288985.ERCC6L2.87,12.2661,0,0,13.4499,56.929,26.2668,27.0645,19.0912,25.4175,36.5485,0,0,0,0,0,138.838,0,20.7271,0,56.3102,83.5042,0
ENST00000222145.RASIP1.43,6,15,19,7,13,10,13,7,5,16,6,6,11,7,45,14,14,11,17,8,30,9
ENST00000511455.ANKRD13D.11,24,40,18,21,44,13,69,27,34,40,15,10,8,14,83,62,19,34,43,35,83,14
ENST00000550785.TPCN1.57,133,245,111,120.638,256,74,314,113,124,226,52,31,0,74,443,209,58,228,200,191,313,79
ENST00000237596.PKD2.13,11,17,11,11,25,12,46,24,22,20,11,2,6,9,43,37,5,22,17,39,39,7
ENST00000316715.GPM6B.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000504148.TIMM8B.14,334.604,468.518,510.533,230.213,215.646,494.566,308.538,689,419,331.616,218.501,486,379.642,364.62,865.255,957.473,441.26,484.19,476.95,349.262,391.899,187
ENST00000392619.CD300E.32,4,3,1,1,3,2,10,3,2,1,2,0,1,1,15,4,2,3,2,2,4,4
ENST00000680312.NAXD.12,0,0,0,0,0,9.29971,1.19E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000590099.BECN1.32,2180,2126,2049,1694,1037,2326,2151,1631,971,2291,1044,2065,2545,1802,7666,2321,2688,2082,2340,1721,1763,1525
ENST00000222990.SNX8.86,65,84,49,55,146,32,104,55,33,81,52,25,11,19,181,114,29,62,124,73,171,30
ENST00000406470.ICA1.28,48,35.4479,32,17,31.9251,0,81,49.4864,34,36.8174,27.999,0,0,18.5448,107.349,123,27,49.3913,50.5156,58.9661,47.1301,17.483
ENST00000353625.CAMK2B.59,3.22669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000332047.CEP63.55,5.97877,0,0,2.91125,0,0,0,7.88E-05,0,4.26128,0,0,0,0,0,0,1.15924,0,0,0,0,0
ENST00000437366.NEFM.70,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
ENST00000396723.CHCHD7.29,8.35439,10.9817,16.9585,12.3395,2.42997,1.799,23.5972,17.2075,9.54858,14.0607,8.41832,3.25392,3.5,5.78782,43.5792,40.929,3.41127,13.5717,18.9862,15.7808,7.89898,14.5
ENST00000221455.CLASRP.43,167.21,275.734,39.9924,137.813,478.973,97.8644,589.883,294,183.154,275.801,114.297,97,66,120.056,500.543,438.948,40.1034,458.083,441.486,346.375,612.424,92.2008
ENST00000367069.RSPH3.1,34.7774,67.5213,100.757,48.3653,19.6167,35.1616,19.4446,69.1065,55.7694,66.4308,22.4065,50,40.4004,82.8174,153.161,100.357,57.8257,9.73472,49.8077,29.9548,50.3085,33.1706
ENST00000447726.PBX3.8,3.91418,9.87721,16.2828,8.69846,24.7876,4.10067,6.48636,45.4137,20.9183,7.26E-07,6.64636,7.14535,23.4195,1.35776,24.8416,61.4242,33.4307,5.7196,8.72191,0,0,25.9247
ENST00000361733.MAP3K3.32,235.032,319.773,125.146,234.375,284.523,96.2437,517.191,296.614,199.001,318.907,96.718,59.9227,14.6437,115.824,742.035,474.946,105.138,347.607,265.43,381.756,488.316,89.234
ENST00000416766.MOG.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENST00000354379.LRRFIP2.20,0,0,0,0,0,0.000160599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000370016.ARHGAP4.4,20.1912,67.931,22.8187,61.9635,18.611,17.9443,161.046,14.8503,111.627,28.1493,16.43,51.3621,0,71.0579,65.7818,67.5637,0,27.0771,78.0479,52.8319,74.4058,36.6178
ENST00000676317.CSPP1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000642995.RNASEH2B.49,5.68251,3.0163,9.17645,4.41741,0,3.82877,4.05396,6.14002,10.2767,3.5727,13.3329,3.27603,13.7793,7.90411,33.2332,14.8776,2.91628,6.48089,3.29167,8.00869,9.69347,3.13355
ENST00000554715.LGALS3.9,0,0,0,0,0,0,0,0,0,0,0,10.0787,0,0,0,0,0,0,0,0,0,0
ENST00000582717.GGA3.32,0,0,0,0,0,0.00489065,0,0,0,0,0,0.225062,0,0,0,0,0,0,0,0,0,0
ENST00000378883.MCM8.37,0,39,0,0,7.88838,8.24354,12.3002,0,0,0,13.68,1.75E-07,40,20.6606,0,0,1.38E-06,0,36.4934,13.2087,0,4.30195
ENST00000508803.NSD2.24,3193,5035,4911,2919,2399,3696,2708,3817,1884,4335,1503,4038,5095,6035,14857,5926,6413,2872,3933,3275,3571,2990
ENST00000301457.NDUFA7.130,644,1143,850,481,406,1035,698,1670,632,561,418,1700,891,853,2405,1896,797,1156,1035,755,611,629
ENST00000264848.C3orf52.18,5.65897,11.389,1,8,7.70744,4.50875,15.0792,10.1608,7.34988,2,4,0,0,0,4.30268,12.0916,3.58199,6.96779,6.26968,10.32,11.0623,2.26506
ENST00000612630.UHRF1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000358290.HSD17B11.13,16,23.612,19,5,30,11,21,41,22,30.9481,7,4,1,7,45,62,10,14.823,21,26,25,13
ENST00000525780.C11orf16.11,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
ENST00000259050.MARCHF7.2,201.335,218.37,96.4299,215.518,287.921,143.629,397.482,482.705,203.104,304.515,132.784,108.332,106.433,128.417,517.776,540.465,130.865,321.863,267.412,235.601,561.049,87.1921
ENST00000636752.SMIM36.47,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENST00000358864.TMC2.37,7,6,3,13,20,5,26,8,11,8,7,0,0,4,20,8,2,31,13,21,27,4
ENST00000368235.NAXE.33,18.3695,34.6953,18.0469,22.4025,33.1531,16.3333,40.2945,33.5136,16.275,24.6667,10.5154,13.6667,22.3482,59.6237,80.9888,56.7624,26,34.9516,44.2527,29.1004,38.5506,19.5616
ENST00000494872.TRIM2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0738,0,0,1.52409,0,0,0,0,0
ENST00000313601.GNAI2.20,865,1077,684,847.595,1248,629,1922,1370,528.174,1148,389,243,297,511.993,2049.17,2087.62,429,1153.93,1121,1138,1443.03,568
ENST00000646045.FYB1.3,961.102,1203.66,618.808,1018.72,1750.48,442.94,2470,1793.5,1168.61,1152.18,401.084,192.016,94.0399,571.28,2109.8,2223.81,335.369,2105.32,1580.2,1704.24,1951.22,506.884
ENST00000585479.PLIN3.74,39.5,59.5,29.5,39,86.5,25,106,88.5,41.5,54.5,17.5,7.5,5.5,20.5,122.5,143,20.5,58.5,57.5,61.5,156.5,24.5
ENST00000395645.SLC5A10.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000400181.KDM1A.5,42.1884,87.397,28.3306,67.7884,136.477,47.4526,125.68,129.626,71.279,91.0946,47.9123,32.5099,20.4517,22.4784,159.872,158.026,51.1198,141.547,122.24,93.5007,183.901,19.6244
ENST00000301281.UBXN6.74,121,180,124,105,229,134,239,144,119,148,107,117,73,94,500,234,102,169,241,152,267,84
ENST00000263563.PALD1.26,24,25,21,14,41,12,40,17,12,26,12,9,4,7,88,29,24,24,42,39,43,8
ENST00000425639.SKOR2.10,2,0,0,0,5,0,7,7,4,1,2,0,0,0,4,5,0,3,3,4,8,3
ENST00000397163.CAPN3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035563,0,0,0,0,0
ENST00000305135.YEATS2.19,469,653,306,381,730,353,1036,848,567,632,250,145,152,362,1392,1287,302,749,724,814,1103,332
ENST00000393354.B4GALNT2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000376227.CCDC22.4,152,195,52,104,264,97,395,202,123,223,71,43,15,92,453,350,68,289,227,221,394,69
ENST00000327307.RRN3.433,69.1949,48.8228,37.1184,22.447,0,14.6649,0,68.1548,80.0335,0.0113948,50,0,0,2.09613,6.50893,0.00122326,0.0229083,94.8725,0,44.569,1.24E-06,30.69
ENST00000528775.PIH1D2.14,2.49985,0,2.61711,1.67822,4.62674,0,0,6.98472,2.17491,9.56598,2.33607,0,0,8.20147,15.2551,9.94187,0,5.17053,5.26537,2.92042,7.66912,2.54127
ENST00000355621.UBE2H.25,3862.17,4812.85,5063.23,3214.4,2510.62,5303.42,3730.89,3408.56,1591.74,3206.15,2559.58,5930.19,4713.09,5108.51,10595.2,4766.18,4974.29,5455.67,4335.91,3769.98,4588.24,2467.75
ENST00000368223.NES.33,1,4,2,0,2,3,8,0,0,0,1,0,0,1,3,1,2,6,4,2,3,0
ENST00000644458.SYNGAP1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000311350.HERPUD2.28,302,420,189.5,215,465.5,147.5,687.5,495,250.5,374.5,145.5,52.5,71.5,144.5,805.5,690,130,584.5,416,479.5,689.5,194.5
ENST00000360948.NTRK3.78,1.41E-08,0,0,7.48E-08,55.5504,0,0,0,0,0,6.93E-08,0,0,1.32E-07,0,1.91E-08,0,0,1.09E-08,39,0,0
ENST00000616992.FRMPD4.4,2,0,0,1,4,0,0,1,0,0,0,0,0,0,1.49519,1,0,3,0,0,0,0
ENST00000277551.CACNA1B.8,2.23242,0,1.57816,1.45478,2.28428,0,5.51295,0.742133,0,1.56535,0,2.99701,0,0.728315,3.99046,1.50636,2,0.794828,3.02858,1.51276,0.804538,0
ENST00000348120.RGS7.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0
ENST00000434438.HIP1.118,0,0,0,0,0,0,0,0,0,0,0,9.99999,0,0,0,0,0,11.5252,0,0,0,1.24E-05
ENST00000394649.MYO1D.32,738.953,626.311,24.8661,152.496,17.4606,780.124,256.903,58.4073,85.4934,0,12.8312,482.469,134.756,138.445,290.507,82.7425,147.633,192.799,682.954,0,410.898,77.098
ENST00000313860.LIMCH1.24,8.41475,0,7.84206,0,0,0,0,8.06109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000450913.CPED1.25,11.9825,0,0,0,0,0.775983,0.165967,0,3.60262,0,3,0,0,0,0,0,0,0,5.98501,0,0,3.17675
ENST00000513140.APBB2.24,7.09922,34.4223,16.6493,24.1766,25.9646,10.3459,55.5,47.7493,16.5675,13.3235,0,5.5,7.69443,13.498,65.3172,67.5903,12.4738,41.7056,15.4496,25.2865,30.4147,9.81993
ENST00000398016.GRIP1.7,1,1,0,0,2,0,1,1,0,2,2,0,0,0,2,0,0,3,0,1,0,1
ENST00000684485.EIF4G3.5,195.162,246.364,167.911,226.737,267.979,177.703,361.204,300.967,268.278,311.076,111.54,157.208,166.792,128.79,822.053,364.922,220.386,439.052,258.948,262.874,548.719,192.682
ENST00000273859.ATP10D.24,171,204,76,128,316,104,383,324,260,238,90,28,11,94,499,489,40,317,201,298,467,111
ENST00000354179.NSD1.107,817.519,1385.28,650.734,918.53,1556.07,610.783,1983.49,1101.69,914.09,1329.79,459.448,442.251,303.103,696.605,3280.03,1777.05,474.287,2095.43,1469.27,1682.89,2669.53,709.847
ENST00000255882.PI4KA.208,793,1211,508,936,1660,527,2295,1208,1184,1365,543,215,109,518,2668,2010,337,1765,1679,1593,2456,528
ENST00000651595.MRTFA.44,74.3477,57.4287,63.5591,65.6905,44.4678,46.2831,124.236,70.4045,79.6733,62.6361,42.0993,0,0,7.89952,206.503,134.981,11.8613,103.999,54.0694,92.3802,109.695,33.3087
ENST00000422313.FAM13C.26,0,0,0,2,2,1,0,0,1,2,0,0,1,2,1,0,0,0,0,2,0,1
ENST00000531197.BRSK2.14,0,0,0,0,0,1.5354,0,0,0,0,0,0,0,0,7.48914,0,1.45E-05,0,0,0,0,0
ENST00000564043.NQO1.23,0,0,0,0,0,0,0,2.17943,0,0,0,0,0,0,0,0,0,0,2.99832,0,0,0
ENST00000409532.ITGA6.2,53.7117,51.9636,99.147,77.6143,0.128383,64.5692,38.5683,108.07,37.2587,7.47E-06,37.9322,14.0755,0,137.413,330.392,265.204,30.3832,48.7869,46.0081,0.000399514,188.49,17.1762
ENST00000232888.RRP9.20,19,29,7,11,48,13,49,39,22,26,13,5,4,7,50,42,7,26,24,29,40,13
ENST00000456916.ADGRG1.23,39.5703,26.8659,19.734,0,16.2716,22.4703,116.191,73.9295,0,0,0,57.2706,19.6621,33.7741,151.553,77.5276,72.8426,41.5577,14.6096,28.4075,76.4856,20.217
ENST00000326232.SLC37A3.25,76.2573,78.1516,46.048,36.2986,78.2733,41.1129,68.1286,93.1766,55.21,61.2216,22.2028,14.9566,5.88673,29.9661,126.01,144.435,19.1797,77.4106,90.2544,104.45,61.0085,35.1976
ENST00000327753.ADGRF4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000306917.FEM1B.21,199,313,136,200,285,130,413,385,228,245,82,82,96,132,481,575,98,377,242,313,369,115
ENST00000374343.MACO1.5,233,343,155,177,291,165,374,399,248,312,127,116,156,270,754,605,147,421,273,342,489,197
ENST00000343632.GGA1.44,116.603,56.5932,56.8037,110.284,256.96,54.7302,292.664,148.902,38.2811,104.457,28.0272,28.763,31.4205,42.3216,153.026,213.104,27.0181,126.57,195.015,113.259,257.357,22.4679
ENST00000315781.SNAP47.178,93.2476,89.3437,82.4077,110.361,168.588,37.9066,226.923,151.792,141.663,174.833,91.1859,0,43.5897,75.2034,325.404,299.289,48.2135,180.702,164.066,117.937,204.08,88.4135
ENST00000356026.MMP23B.5,1,1,0,0,2,2,9,1,0,4,1,0,0,0,7,1,0,4,1,1,3,1
ENST00000635760.EFHC1.1,0,0,6.5411,0,0,0,0,5.85546,0,0,0,0,0,0,0,0,1.69E-06,0,0,0,0,0
ENST00000377009.CST11.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000532245.CTNND1.11,0,0,0,0,2.43025,2.68994,0,0,0,0,0,0,6.99977,0,0,1.74762,4.60648,0,0,0,0,0.000813525
ENST00000360270.MSN.120,2200,2949,1559,1869,3352,1307,5136,4696,1488,2551,891,339.743,221,1113,5671,6664,774,3347,2872,3209,4335,1218
ENST00000228843.RAD51AP1.42,6.8375,5.10565,0,0,0,0,23.108,5.02689,0,6.93851,0,0,0,0,0,0,0,0,0,4.859,0,0
ENST00000338435.GLS.2,122.816,98.5218,61.967,90.0803,114.949,85.09,248.789,322.913,217.295,185.661,40.7489,30.9175,60.8261,80.388,287.332,544.685,44.9191,268.918,197.415,182.079,233.241,82.1303
ENST00000230085.SNX3.1,393.213,513.883,321.869,313.991,334.083,520.392,529.289,493.377,142.485,308.392,230.011,365.437,344.465,450.885,1003.52,677.043,490.86,439.296,487.05,367.806,414.082,260.285
ENST00000337530.KIAA1958.8,0,0,1.51883,0,2.23882,5.36686,10.5146,0,0,1.34664,3,0,1,0,0,0,3,0,1.90378,5.32876,0,4.73375
ENST00000321429.DUOX1.21,12.9067,10,11.0679,5.35582,3.24891,7.3304,28.5739,5,3.32934,3.74685,3.49843,3.32933,4.56992,5.90593,20.4274,13.7442,0,3,12.9571,9.42441,1,5
ENST00000379343.SLC30A6.6,48.55,48.7838,20.3214,35.0234,60.9868,28.4943,122.709,91.7643,67.9717,54.8837,21.5,15,17.5,26.8171,97.0174,151.616,23,57.4233,69.5232,67.861,120,32
ENST00000591090.GET3.74,74,113,44,62,159,72,174,125,88,102,32,39,38,49,263,266,68,158,137,109,178,42
ENST00000526343.YAP1.14,0,0,2.78357,2.99994,4.99998,0,0,1.99998,0,0,0,0,0,4.11887,5.03926,0,0,0,3.63679,0,0,4.99994
ENST00000282908.STK32B.83,0,11,0,4,1,0,7.57469,0,2,0,0,0,0,0,0,7.32955,0,0,2,4,7.5123,2.32233
ENST00000420646.SNCA.13,2120.17,2503.49,1896.56,1409.75,1761.09,1694.08,2550.11,2187.18,1188.7,1286.83,989.087,3445.52,3974.65,2435.11,6530.08,1942.99,3632.7,4812.75,2367.69,1316.42,2101.7,1373.18
ENST00000652664.C1QTNF2.15,0,0,1,0,4,0,0,0,3,2,0,0,0,0,8,2,0,6,0,1,0,1
ENST00000561069.APBA2.78,0,0,0,0,0,1.98243,0,0,0,0,2.00E-08,0,0,4.15E-08,0,0,0,0,0,0,0,0
ENST00000615601.RUNX1T1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000360258.RIOX2.18,0,16.2098,26.2722,9.55915,21.0441,0,12.4348,59.5994,17.9628,9.7657,11.858,0,4.51962,0,31.5181,42.3849,16.1444,18.6441,36.2243,7.66657,70.9128,4.42989
ENST00000479339.CNKSR3.1,0,4.80448,16.6019,2,0,3.8163,0.364193,3,3,20,0,3,0,0,7.70876,0,10.8605,10,2.68044,6.6611,0,5
ENST00000491614.NUDT5.68,23,19.346,6.21655,4.37013,31.7894,4.40403,36.7018,37.2658,32,16.8382,3.73404,4,3,13,46.5296,85.4915,0,22.4833,35,28.8255,28.5792,3.44496
ENST00000355431.ARID4A.9,597,786,434.471,451.325,946.326,346.97,1096.96,1124.68,766.677,625.26,344.05,246,321,497,1650,1483.18,313.756,945.758,667.011,1282.56,1000.87,391.297
ENST00000427764.HNRNPR.5,98.8262,47.0561,64.2167,134.019,191.443,101.566,256.533,286.558,117.522,132.927,44.104,44.9642,42.0559,25.5947,225.464,225.101,78.2454,171.478,186.688,187.078,374.177,19.3754
ENST00000332349.JRKL.14,64,69,40,50,89,31,136,131,64,106,36,11,7,31,180,215,11,96,62,106,170,30
ENST00000265447.ANXA11.3523,0,0,0,18.606,0,0,0,0.000239908,0,0,0.83652,0,26.32,12.7829,0,0,0.00163455,9.05779,0,9.15E-06,3.25E-07,0
ENST00000287394.ATAD2.16,858,1214,1176,719,713,862,983,1779,1013,1268,540,930,904,1084,3251,2369,1294,996,971,987,1199,746
ENST00000295049.RFTN2.2,28,23,51,7,27,23,66,86,40,31,24,9,4,29,31,138,31,48,30,31,37,9
ENST00000412791.OXA1L.34,12.3069,11.4935,0,17.4352,8.21756,11.7518,62.8376,15.993,9.57489,39.0731,9.53E-06,0,0,0,0,53.5167,27.0986,40.7522,7.59059,29.1288,34.6912,9.3829
ENST00000434302.CHST8.43,1,0,0,3,1,0,0.5,0,0,0,0,0.5,0,0,0,0.5,1.5,0,0,0.5,0,0
ENST00000618139.EEF1D.16,0,0,27.8711,0,36.0745,0,0,0,0,0,0,0,0,26.2087,0,0,0,0,16.8947,0,0,46.7415
ENST00000285871.CCDC146.38,4,5,2,5,19,4,17,12,19,4,2,0,0,2,12,9,2,9,6,12,17,4
ENST00000358966.GGPS1.45,140,155,89,127,141,91,292,271,141,171,49,39,32,97,332,398,68,209,151,171,182,81
ENST00000372899.UBR2.1,2198.74,2054.2,1073.6,1065.31,1227.21,735.753,2030.45,2040.3,1250.37,1779.3,485.657,1332.29,959.023,1733.44,3122.48,3013.54,963.848,1108.23,1627.83,1409.07,1248,871.857
ENST00000675505.DYM.10,18.3306,9.25014,0,0,22.4587,0,32.3583,12.8635,19.8615,22.2715,0,0,0,0,39.2748,15.7264,0,23.5564,35.1529,19.7628,42.1734,12.0415
ENST00000442742.CASK.4,0,0,0,13.3457,0,11.6856,31.2515,0,38.8069,0,7.27238,0,0,0,35.1377,13.5833,0,11.8934,0,0,0,0
ENST00000265077.VCAN.3,602.854,1021.69,2169.57,1492.74,1247.73,762.411,1425.83,1014.05,590.027,1710.56,295.435,206.094,77.6923,401.764,2110.57,1262.07,144.465,420.734,670.999,619.062,2784.11,503.5
ENST00000399397.OTOG.11,0,3,13.6282,1.69302,0.8828,2.71223,9.97977,0,0,14,0,0,2.64671,8,20,1,0.871113,0,0,0,0,1.71744
ENST00000281156.KHDRBS2.1,3,12,27,16,3,21,28,15,10,6,1,2,2,9,45,17,10,9,10,5,16,9
ENST00000314100.BTBD9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000297784.TMC1.8,5,3,0,3,5.36197,2,6,5,5.36673,6,6,0,0,5.3415,10.0917,10.5876,0,7,0,4,5.35938,0
ENST00000611977.DGKK.4,2,0,2,2,2,0,0,1,1,1,0,3,0,2,2,2,1,3,0,0,0,0
ENST00000651528.DEPDC5.65,0.295225,0.000564259,10.6427,0,3.07E-06,0,0,0,8.76704,0,0,0,0,0,0,0,0.0818391,0,0,0.000435439,15.225,0
ENST00000262215.ARFGEF1.29,569,851,372,602,943,356,1340,1034,764,847,285,113,91,346,1371,1379,226,1170,761,1003,1762,316
ENST00000295956.FLNB.31,0,0,0,2.16E-08,0,0,0,0,0,0,1.63E-08,0,6.37E-06,0.000519954,35.2431,0,0,0,0.0739934,0,0,0
ENST00000361719.GRM1.1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
ENST00000641324.MAPK10.13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.39063,0,0,0,0
ENST00000636835.KIF16B.37,0,0,13.413,0,0,1.79E-08,1.45E-06,0,4.46E-08,0,0,27.323,31.385,0,30.8787,0,0.0083991,0,0,2.43E-05,0,2.96E-07
ENST00000302850.INSR.130,4.62E-06,0.000221738,5.54E-06,9.44E-07,49.6556,0.000304917,0,0.00163197,0,0.00217208,50.7733,7.43E-07,2.64E-07,0.000664343,206.84,5.80E-05,3.18E-06,93.6945,9.05E-07,4.96E-06,0,0.00168223
ENST00000518783.GRIA1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000388940.SCFD2.13,73.6775,82.1908,66.1128,105.483,7.64E-05,0,105.507,44.0147,66.9454,44.2521,14.9953,53.1661,26,54.8234,246.396,85.9174,22.8743,51.5019,62.5965,92.5095,59.9225,26.6151
ENST00000682489.GFRA1.17,1,1,1,2,0,0,0,0,0,0,5,1,0,0,0,0,0,7.65593,0,0,0,1
ENST00000367449.UCHL5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000323670.C19orf12.91,4,5.5,3.5,6,11.5,5,14,10,5,7,3,0.5,0,0.5,10,13,0.5,14,6.5,9,15,2.5
ENST00000432128.DMTN.70,0,51.0563,0,0,0,18.6306,127.002,51.5713,144.526,41.4382,8.44975,42.7917,54.7038,9.61873,36.6878,9.57621,26.0398,9.48503,65.5231,9.32296,0,25.8718
ENST00000330263.MRTO4.5,41,61,22,40,81,32,81,85,52,47,50,10,6,24,147,161,16,91,79,89,116,31
ENST00000674748.RAB7A.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000453424.MARCHF8.17,271.016,481.712,282.368,100.511,175.532,236.089,212.762,91.0212,79.3928,75.8416,192.728,172.667,260.938,242.443,752.984,176.277,208.446,137.281,170.088,92.61,182.086,123.064
ENST00000286835.SCAF4.36,129.757,211.349,141.263,115.258,291.784,128.025,386.612,325.471,266.317,228.176,59.8634,123.967,76.5681,123.484,556.911,492.472,139.897,339.571,201.458,252.06,437.577,66.0499
ENST00000321731.C14orf39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000368163.CD1E.41,0,0,0,2.07734,0.135099,0,0,1.20733,0,0,0,3,3,2,0,0,0,0,0,0,0,0
ENST00000285679.USP25.103,430.299,596.949,427.161,479.848,679.981,362.632,1060.57,958.912,592.633,624.882,219.605,184.302,162.539,287.102,1435.15,1157.8,299.175,899.538,566.461,807.005,1174.14,373.689
ENST00000356786.CCDC88B.11,281,488,189,258,668,187,851,276,246,566,204,127,41,233,1472,512,154,459,536,575,692,225
ENST00000609129.ZBTB8B.5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0
ENST00000274721.GFRA3.15,0,10.7626,9,11,4,0,0,3,0,0,7,3,6,2,26,0,22,4,4,6,4,2
